ACCESSION_NUMBER,HOLDING_ID,FILENAME_TIMESTAMP,FILING_DATE,ISSUER_NAME,ISSUER_LEI,ISSUER_TITLE,ISSUER_CUSIP,BALANCE,UNIT,OTHER_UNIT_DESC,CURRENCY_CODE,CURRENCY_VALUE,EXCHANGE_RATE,PERCENTAGE,PAYOFF_PROFILE,ASSET_CAT,OTHER_ASSET,ISSUER_TYPE,OTHER_ISSUER,INVESTMENT_COUNTRY,IS_RESTRICTED_SECURITY,FAIR_VALUE_LEVEL,DERIVATIVE_CAT,YYYYQQ,SUBMISSION_FILE_NUM,SUBMISSION_SUB_TYPE,SUBMISSION_IS_LAST_FILING,SUBMISSION_REPORT_ENDING_PERIOD,SUBMISSION_REPORT_DATE,SUBMISSION_FILING_DATE,REGISTRANT_CIK,REGISTRANT_REGISTRANT_NAME,REGISTRANT_FILE_NUM,REGISTRANT_LEI,REGISTRANT_ADDRESS1,REGISTRANT_ADDRESS2,REGISTRANT_CITY,REGISTRANT_STATE,REGISTRANT_COUNTRY,REGISTRANT_ZIP,REGISTRANT_PHONE,FUND_REPORTED_INFO_SERIES_NAME,FUND_REPORTED_INFO_SERIES_ID,FUND_REPORTED_INFO_SERIES_LEI,FUND_REPORTED_INFO_TOTAL_ASSETS,FUND_REPORTED_INFO_TOTAL_LIABILITIES,FUND_REPORTED_INFO_NET_ASSETS,FUND_REPORTED_INFO_ASSETS_ATTRBT_TO_MISC_SECURITY,FUND_REPORTED_INFO_ASSETS_INVESTED,FUND_REPORTED_INFO_BORROWING_PAY_WITHIN_1YR,FUND_REPORTED_INFO_CTRLD_COMPANIES_PAY_WITHIN_1YR,FUND_REPORTED_INFO_OTHER_AFFILIA_PAY_WITHIN_1YR,FUND_REPORTED_INFO_OTHER_PAY_WITHIN_1YR,FUND_REPORTED_INFO_BORROWING_PAY_AFTER_1YR,FUND_REPORTED_INFO_CTRLD_COMPANIES_PAY_AFTER_1YR,FUND_REPORTED_INFO_OTHER_AFFILIA_PAY_AFTER_1YR,FUND_REPORTED_INFO_OTHER_PAY_AFTER_1YR,FUND_REPORTED_INFO_DELAYED_DELIVERY,FUND_REPORTED_INFO_STANDBY_COMMITMENT,FUND_REPORTED_INFO_LIQUIDATION_PREFERENCE,FUND_REPORTED_INFO_CASH_NOT_RPTD_IN_C_OR_D,FUND_REPORTED_INFO_CREDIT_SPREAD_3MON_INVEST,FUND_REPORTED_INFO_CREDIT_SPREAD_1YR_INVEST,FUND_REPORTED_INFO_CREDIT_SPREAD_5YR_INVEST,FUND_REPORTED_INFO_CREDIT_SPREAD_10YR_INVEST,FUND_REPORTED_INFO_CREDIT_SPREAD_30YR_INVEST,FUND_REPORTED_INFO_CREDIT_SPREAD_3MON_NONINVEST,FUND_REPORTED_INFO_CREDIT_SPREAD_1YR_NONINVEST,FUND_REPORTED_INFO_CREDIT_SPREAD_5YR_NONINVEST,FUND_REPORTED_INFO_CREDIT_SPREAD_10YR_NONINVEST,FUND_REPORTED_INFO_CREDIT_SPREAD_30YR_NONINVEST,FUND_REPORTED_INFO_IS_NON_CASH_COLLATERAL,FUND_REPORTED_INFO_NET_REALIZE_GAIN_NONDERIV_MON1,FUND_REPORTED_INFO_NET_UNREALIZE_AP_NONDERIV_MON1,FUND_REPORTED_INFO_NET_REALIZE_GAIN_NONDERIV_MON2,FUND_REPORTED_INFO_NET_UNREALIZE_AP_NONDERIV_MON2,FUND_REPORTED_INFO_NET_REALIZE_GAIN_NONDERIV_MON3,FUND_REPORTED_INFO_NET_UNREALIZE_AP_NONDERIV_MON3,FUND_REPORTED_INFO_SALES_FLOW_MON1,FUND_REPORTED_INFO_REINVESTMENT_FLOW_MON1,FUND_REPORTED_INFO_REDEMPTION_FLOW_MON1,FUND_REPORTED_INFO_SALES_FLOW_MON2,FUND_REPORTED_INFO_REINVESTMENT_FLOW_MON2,FUND_REPORTED_INFO_REDEMPTION_FLOW_MON2,FUND_REPORTED_INFO_SALES_FLOW_MON3,FUND_REPORTED_INFO_REINVESTMENT_FLOW_MON3,FUND_REPORTED_INFO_REDEMPTION_FLOW_MON3,INTEREST_RATE_RISK_INTEREST_RATE_RISK_ID,INTEREST_RATE_RISK_CURRENCY_CODE,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_3MON_DV01,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_1YR_DV01,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_5YR_DV01,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_10YR_DV01,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_30YR_DV01,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_3MON_DV100,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_1YR_DV100,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_5YR_DV100,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_10YR_DV100,INTEREST_RATE_RISK_INTRST_RATE_CHANGE_30YR_DV100,BORROWER_BORROWER_ID,BORROWER_NAME,BORROWER_LEI,BORROWER_AGGREGATE_VALUE,BORROW_AGGREGATE_BORROW_AGGREGATE_ID,BORROW_AGGREGATE_AMOUNT,BORROW_AGGREGATE_COLLATERAL,BORROW_AGGREGATE_INVESTMENT_CAT,BORROW_AGGREGATE_OTHER_DESC,MONTHLY_TOTAL_RETURN_MONTHLY_TOTAL_RETURN_ID,MONTHLY_TOTAL_RETURN_CLASS_ID,MONTHLY_TOTAL_RETURN_MONTHLY_TOTAL_RETURN1,MONTHLY_TOTAL_RETURN_MONTHLY_TOTAL_RETURN2,MONTHLY_TOTAL_RETURN_MONTHLY_TOTAL_RETURN3,MONTHLY_RETURN_CAT_INSTRUMENT_ASSET_CAT,MONTHLY_RETURN_CAT_INSTRUMENT_INSTRUMENT_KIND,MONTHLY_RETURN_CAT_INSTRUMENT_NET_REALIZED_GAIN_MON1,MONTHLY_RETURN_CAT_INSTRUMENT_NET_UNREALIZED_AP_MON1,MONTHLY_RETURN_CAT_INSTRUMENT_NET_REALIZED_GAIN_MON2,MONTHLY_RETURN_CAT_INSTRUMENT_NET_UNREALIZED_AP_MON2,MONTHLY_RETURN_CAT_INSTRUMENT_NET_REALIZED_GAIN_MON3,MONTHLY_RETURN_CAT_INSTRUMENT_NET_UNREALIZED_AP_MON3,IDENTIFIERS_IDENTIFIERS_ID,IDENTIFIERS_IDENTIFIER_ISIN,IDENTIFIERS_IDENTIFIER_TICKER,IDENTIFIERS_OTHER_IDENTIFIER,IDENTIFIERS_OTHER_IDENTIFIER_DESC
0001752724-22-184281,70788492,1641024000,2022-08-19,CITADEL SECURITIES LLC,12UUJYTN7D3SW8KCSG25,CITADEL SECURITIES LLC,000000000,2888903.0,PA,,USD,2888903.0,,0.21780793383,Long,RA,,CORP,,US,N,2.0,,2022Q4,,NPORT-P,N,31-DEC-2022,30-JUN-2022,19-AUG-2022,1039001,Voya Partners Inc,811-08319,5493008K4FXFGU5VMN14,7337 East Doubletree Ranch Road,Suite 100,Scottsdale,US-AZ,US,85258,1-800-992-0180,VY(R) T. ROWE PRICE GROWTH EQUITY PORTFOLIO,S000007609,549300H1YMH3LTW53103,1366025353.83,39671924.37,1326353429.46,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2606119.22,,,,,,,,,,,N,13936438.3,-293820851.86,137237.45,-55684565.5,15837907.02,-144970389.11,11516257.17,0.0,-62406405.73,14134716.33,0.0,-21028933.21,30454187.58,0.0,-16458912.58,,,,,,,,,,,,,469496.0,"Goldman, Sachs & Co. LLC",FOR8UP27PHTHYVLBNG30,12870000.0,,,,,,476118,C000020745,-15.6611188,-3.713855,-8.9097637,,,,,,,,,,,,,
0001752724-22-163695,68264458,1641024000,2022-07-22,Citadel Securities LP,549300NV5RXBUS3X7L47,Citadel Securities LP 2021 Term Loan B,17288YAD4,794602.72,PA,,USD,770665.31,,0.536878985161,Long,LON,,CORP,,US,N,2.0,,2023Q1,,NPORT-P,N,28-FEB-2023,31-MAY-2022,22-JUL-2022,1124959,Voya Senior Income Fund,811-10223,549300FK33IOXA3G7P26,7337 East Doubletree Ranch Road,Suite 100,Scottsdale,US-AZ,US,85258,1-800-992-0180,Voya Senior Income Fund,,549300FK33IOXA3G7P26,212901524.22,69356082.64,143545441.58,0.0,0.0,0.0,0,0.0,0.0,57600000.0,0,0,0.0,0.0,0.0,0.0,466508.8,0.0,0.0,1180.37,0.0,0.0,13.58,4223.49,61011.19,125.46,0.0,N,-904119.09,-2007.99,-103365.97,-966639.19,-692403.67,-6106435.53,803788.34,98912.28,2050577.95,795402.26,109162.24,2488692.04,804512.17,107551.97,2128875.12,176389.0,CAD,7.04,-0.94,0.2,0.0,0.0,704.44,-94.3,20.15,0.0,0.0,,,,,,,,,,468187,,-0.07,-0.08,-4.07,,,,,,,,,,,,,
0001752724-22-184401,70774442,1641024000,2022-08-19,CITADEL SECURITIES LLC,12UUJYTN7D3SW8KCSG25,CITADEL SECURITIES LLC,000000000,15481468.0,PA,,USD,15481468.0,,0.536905255594,Long,RA,,CORP,,US,N,2.0,,2022Q4,,NPORT-P,N,31-DEC-2022,30-JUN-2022,19-AUG-2022,1015965,Voya VARIABLE PORTFOLIOS INC,811-07651,549300RRSJVUNTELG112,7337 East Doubletree Ranch Road,Suite 100,Scottsdale,US-AZ,US,85258,1-800-992-0180,VOYA U.S. BOND INDEX PORTFOLIO,S000021221,549300FJP65HZHGFWI86,3416089945.19,532626272.84,2883463672.35,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,23731720.05,204681170.76,0.0,3470820.53,93437.0,23150.0,91264.0,329910.0,659617.0,0.0,113.0,0.0,90.0,0.0,N,-26524046.14,-103875744.25,-41036454.04,53156756.15,-18136502.41,-36839404.79,143059922.53,4652040.1,-52206245.88,8204205.46,4551528.75,-47343676.19,66829194.89,5724617.18,-267533067.96,178737.0,USD,5660.0,163726.0,497040.0,780117.0,512953.0,566009.0,16372584.0,49703974.0,78011689.0,51295276.0,469230.0,Morgan Stanley & Co. LLC,9R7GPTSO7KV3UQJZQ078,4024827.59141761,,,,,,476013,C000074923,-3.7781056,0.5534745,-1.6153044,,,,,,,,,,,,,
0001752724-22-192968,71280479,1641024000,2022-08-25,CITADEL SECURITIES LP,549300NV5RXBUS3X7L47,CITADEL SECURITIES LP,17288YAD4,137214.0,PA,,USD,131682.9,,0.240137201644,Long,LON,,CORP,,US,N,2.0,,2023Q1,,NPORT-P,N,31-MAR-2023,30-JUN-2022,25-AUG-2022,1645194,Legg Mason ETF Investment Trust,811-23096,549300D7ZZ1A7JJ9G964,620 Eighth Avenue,47thFloor,New York,US-NY,US,10018,1-877-721-1926,Western Asset Total Return ETF,S000059365,549300IW55ZZ0YDJ0R05,84261851.45,29425325.04,54836526.41,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,105319.81,5947378.95,0.0,3840434.29,6231.09,7922.94,22714.76,8807.33,-242.75,0.0,0.0,0.0,0.0,0.0,N,-3064425.41,-1700896.12,-1368047.33,1475444.19,-2371177.06,-620242.42,1128226.21,0.0,-24173371.81,0.0,0.0,-10796616.93,0.0,0.0,-16819718.71,180018.0,GBP,0.04,0.0,-259.83,-409.5,0.0,3.66,0.0,-25982.97,-40950.4,0.0,,,,,,,,,,479859,C000194756,-4.92,1.37,-3.63,,,,,,,,,,,,,
0001752724-22-166020,68435972,1641024000,2022-07-26,Citadel Securities LP,549300NV5RXBUS3X7L47,Citadel Securities LP 2021 Term Loan B,17288YAD4,997481.11,PA,,USD,963816.12,,0.042159066667,Long,LON,,CORP,,US,N,2.0,,2022Q3,,NPORT-P,N,31-AUG-2022,31-MAY-2022,26-JUL-2022,1562565,Fidelity Merrimack Street Trust,811-22796,549300782HVYOIE6CE74,245 SUMMER STREET,,BOSTON,US-MA,US,02210,1-800-FIDELITY,Fidelity Total Bond ETF,S000042567,549300VK0I6RC7ZFUM07,2508611603.8,222469627.27,2286141976.53,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,143249504.93,0.0,0.0,0.0,3128911.59,154616.7,367433.98,348008.0,366364.08,2360273.02,69257.84,77222.46,16865.12,2039.93,N,-1821003.97,-63619152.77,-11486589.84,-86669077.86,-8759975.0,5652160.21,232147961.1,0.0,7558256.1,46289215.2,0.0,111523482.9,23803746.0,0.0,78323720.25,176807.0,USD,2775.54,81138.93,392322.38,407188.45,520203.9,277554.51,8113893.76,39232237.72,40718844.99,52020389.86,,,,,,,,,,469924,C000131659,-2.47,-3.72,0.11,,,,,,,,,,,,,
0001752724-22-186727,70825445,1641024000,2022-08-23,CITADEL ON COLFAX BUSINESS IMP,,Citadel on Colfax Business Improvement District,17288AAA2,125000.0,PA,,USD,110879.91,,0.054656054894,Long,DBT,,MUN,,US,N,2.0,,2023Q1,,NPORT-P,N,31-MAR-2023,30-JUN-2022,23-AUG-2022,822977,Goldman Sachs Trust,811-05349,S2FHCT8U6D2VORP0J605,71 South Wacker Drive,,Chicago,US-IL,US,60606,312-655-4400,Goldman Sachs Municipal Income Completion Fund,S000064937,549300M6ZL1A17CEGR25,207093275.92,4224791.88,202868484.04,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,3472225.3,0.0,0.0,3008065.91,8.09,807.05,7984.03,35595.86,34089.58,79.59,687.25,6097.96,28183.68,32203.86,N,-564511.02,-8550088.68,-975394.75,3072121.47,-2537046.77,-4461866.08,6747092.05,471833.52,-5029352.48,9782973.03,480575.1,-4071044.24,7056535.56,515916.72,-5134931.93,178823.0,USD,659.07,6278.68,33668.4,70193.36,25821.9,65907.07,627868.34,3366840.4,7019336.48,2582189.74,,,,,,,,,,476393,C000210248,-3.633,1.1855,-3.0156,,,,,,,,,,,,,
0001752724-22-167520,68538713,1641024000,2022-07-27,CITADEL FINANCE LLC,549300BQL283NCR7P163,Citadel Finance LLC,17287HAA8,8227000.0,PA,,USD,7630983.63,,0.035491540414,Long,DBT,,CORP,,US,N,2.0,,2023Q1,,NPORT-P,N,28-FEB-2023,31-MAY-2022,27-JUL-2022,1100663,iShares Trust,811-09729,5493000860OXIC4B5K91,400 Howard Street,,San Francisco,US-CA,US,94105,800-474-2737,iShares 1-5 Year Investment Grade Corporate Bond ETF,S000013697,549300T14S5IX7V5T008,24283310658.07,2782458509.06,21500852149.01,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,6353349.47,36.84,1321496.96,4790249.66,6534.54,26675.71,0.0,3663.59,18013.63,0.0,0.0,N,-42511112.64,-405568561.16,-27815695.27,-280789975.95,-13653573.28,126371527.64,634076262.43,0.0,1237408001.6,454331969.87,0.0,528829186.88,565296729.48,0.0,229591662.73,177091.0,USD,15689.83,1545470.68,4306014.94,-6714.11,-1508.07,1530832.46,155288308.86,430980824.87,-638879.18,-152059.04,463301.0,TD Securities (USA) LLC,SUVUFHICNZMP2WKHG940,37568941.9701562,,,,,,470837,C000037539,-1.9,-1.31,0.68,,,,,,,,,,,,,
0001752724-22-167520,68541206,1641024000,2022-07-27,CITADEL LP,549300IPM6EKPVUPFL67,Citadel LP,17288XAB0,220000.0,PA,,USD,219784.82,,0.001022214461,Long,DBT,,CORP,,US,N,2.0,,2023Q1,,NPORT-P,N,28-FEB-2023,31-MAY-2022,27-JUL-2022,1100663,iShares Trust,811-09729,5493000860OXIC4B5K91,400 Howard Street,,San Francisco,US-CA,US,94105,800-474-2737,iShares 1-5 Year Investment Grade Corporate Bond ETF,S000013697,549300T14S5IX7V5T008,24283310658.07,2782458509.06,21500852149.01,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,6353349.47,36.84,1321496.96,4790249.66,6534.54,26675.71,0.0,3663.59,18013.63,0.0,0.0,N,-42511112.64,-405568561.16,-27815695.27,-280789975.95,-13653573.28,126371527.64,634076262.43,0.0,1237408001.6,454331969.87,0.0,528829186.88,565296729.48,0.0,229591662.73,177091.0,USD,15689.83,1545470.68,4306014.94,-6714.11,-1508.07,1530832.46,155288308.86,430980824.87,-638879.18,-152059.04,463301.0,TD Securities (USA) LLC,SUVUFHICNZMP2WKHG940,37568941.9701562,,,,,,470837,C000037539,-1.9,-1.31,0.68,,,,,,,,,,,,,
0001752724-22-186727,70822674,1641024000,2022-08-23,CITADEL ON COLFAX BUSINESS IMP,,Citadel on Colfax Business Improvement District,17288AAB0,100000.0,PA,,USD,89582.99,,0.044158160112,Long,DBT,,MUN,,US,N,2.0,,2023Q1,,NPORT-P,N,31-MAR-2023,30-JUN-2022,23-AUG-2022,822977,Goldman Sachs Trust,811-05349,S2FHCT8U6D2VORP0J605,71 South Wacker Drive,,Chicago,US-IL,US,60606,312-655-4400,Goldman Sachs Municipal Income Completion Fund,S000064937,549300M6ZL1A17CEGR25,207093275.92,4224791.88,202868484.04,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,3472225.3,0.0,0.0,3008065.91,8.09,807.05,7984.03,35595.86,34089.58,79.59,687.25,6097.96,28183.68,32203.86,N,-564511.02,-8550088.68,-975394.75,3072121.47,-2537046.77,-4461866.08,6747092.05,471833.52,-5029352.48,9782973.03,480575.1,-4071044.24,7056535.56,515916.72,-5134931.93,178823.0,USD,659.07,6278.68,33668.4,70193.36,25821.9,65907.07,627868.34,3366840.4,7019336.48,2582189.74,,,,,,,,,,476393,C000210248,-3.633,1.1855,-3.0156,,,,,,,,,,,,,
0001752724-22-183744,70696793,1641024000,2022-08-19,CITADEL SECURITIES LP,549300NV5RXBUS3X7L47,Citadel Securities LP,17288YAD4,9900.0,PA,,USD,9500.93,,0.004138073929,Long,LON,,CORP,,US,N,2.0,,2022Q4,,NPORT-P,N,31-DEC-2022,30-JUN-2022,19-AUG-2022,1580353,Forethought Variable Insurance Trust,811-22865,5493006EQMR1BNKF6A36,10 West Market Street,Suite 2300,Indianapolis,US-IN,US,46204,877-355-1820,Global Atlantic Franklin Dividend and Income Managed Risk Portfolio,S000045288,54930090MU1ONMLIGZ58,239422107.98,9824228.34,229597879.64,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,9405096.93,0.0,4910299.55,-0.19044,1330.33023,12029.61308,7853.86625,727.60979,0.45333,351.78011,1158.12188,300.06425,7.18704,N,2307317.82,-14182315.31,264590.82,-1657744.82,-189691.99,-13805546.52,0.0,0.0,-2189022.08,0.0,0.0,-2941942.64,0.0,0.0,-3181381.77,178641.0,USD,230.57464,3215.85228,9547.72987,13445.65321,9096.59215,23057.46076,321585.22146,954772.97845,1344565.31912,909659.21233,,,,,,,,,,475412,C000141021,-3.15,-0.68,-3.27,,,,,,,,,,,,,
0001752724-22-186863,70852304,1641024000,2022-08-23,CITADEL SECURITIES LP,549300NV5RXBUS3X7L47,Citadel Securities LP,17288YAD4,2475000.0,PA,,USD,2387602.8,,0.050271624083,Long,LON,,CORP,,US,N,2.0,,2023Q1,,NPORT-P,N,31-MAR-2023,30-JUN-2022,23-AUG-2022,1174520,Pioneer Series Trust X,811-21108,549300OT70Y6XDA91822,60 State Street,,Boston,US-MA,US,02109,617-422-4947,Pioneer Multi-Asset Ultrashort Income Fund,S000031915,IC2ZQHJKYFJZRN7PPX71,4863194645.48,113790098.61,4749404546.87,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,55717908.65,0.0,181852813.39,-9466.0,-63810.0,-388548.0,-4992.0,0.0,-8852.0,-34333.0,-123305.0,-7234.0,-4708.0,N,-4479465.15,-4591762.91,-4249949.7,-24608179.72,-1334023.35,-24597572.55,280180502.71,5196091.91,-276602870.47,210258143.18,5393346.09,-352236827.06,186568476.36,6102171.47,-342123529.67,178842.0,USD,-11994.66,-49106.56,-13640.5,-2514.04,9657.52,-1199466.0,-4910656.0,-1364050.0,-251404.0,965752.0,,,,,,,,,,476450,C000099385,0.08,-0.53,-0.29,,,,,,,,,,,,,
0001752724-22-184199,70746533,1641024000,2022-08-19,CITADEL FINANCE LLC,549300BQL283NCR7P163,Citadel Finance LLC,17287HAA8,2500000.0,PA,,USD,2289915.75,,0.389879323797,Long,DBT,,CORP,,US,N,2.0,,2022Q4,,NPORT-P,N,31-DEC-2022,30-JUN-2022,19-AUG-2022,810016,Ivy Variable Insurance Portfolios,811-05017,72XHPUAYSOH6ROSGJT53,6300 LAMAR AVE,,OVERLAND PARK,US-KS,US,66202,9132362000,Delaware Ivy VIP Asset Strategy,S000006224,LR584WSYBGBM65CJ2268,588873276.08,1533653.22,587339622.86,0.0,30247919.22,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4016.82611,37167.35569,35304.36098,7657.86428,1.83519,0.1567,1533.42312,481.74758,0.0,Y,5529302.48,-47787722.22,-6786782.05,9783779.5,-1524404.27,-35915544.74,2451895.3,0.0,-7368494.35,2180239.26,26354994.25,-7106117.28,1467647.32,0.0,-6661780.59,178697.0,USD,437.68277,11723.2717,36755.94424,44709.39887,30915.71053,43768.28157,1172327.16725,3675594.42016,4470939.8815,3091571.05105,468888.0,Barclays Capital Inc.,AC28XWWI3WIBK2824319,12581224.1015,26860.0,637454.76411123,635309.21298674,ACMBS,,475803,C000190645,-6.12,0.71,-5.87,,,,,,,,,,,,,
0001752724-22-183825,70703611,1641024000,2022-08-19,CITADEL SECURITIES LLC,12UUJYTN7D3SW8KCSG25,CITADEL SECURITIES LLC,000000000,3976167.0,PA,,USD,3976167.0,,0.100643170574,Long,RA,,CORP,,US,N,2.0,,2022Q4,,NPORT-P,N,31-DEC-2022,30-JUN-2022,19-AUG-2022,837276,Voya Investors Trust,811-05629,549300LPMGZECCP9KQ67,7337 East Doubletree Ranch Road,Suite 100,Scottsdale,US-AZ,US,85258,1-800-366-0066,VOYA LARGE CAP GROWTH PORTFOLIO,S000005752,549300KSS2A7X9WFLN33,4010742257.17,59985363.0,3950756894.17,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,496459.77,,,,,,,,,,,N,46389238.98,-696089164.01,-14630071.43,-180460467.39,-61187384.95,-254882716.72,8308508.54,0.0,-53815920.51,4056182.39,0.0,-45954343.0,4554073.62,0.0,-49393986.02,,,,,,,,,,,,,468399.0,"Goldman, Sachs & Co. LLC",FOR8UP27PHTHYVLBNG30,15682226.39,,,,,,475567,C000163203,-12.4938995,-4.2387061,-7.396622,,,,,,,,,,,,,
0001752724-22-184286,70769083,1641024000,2022-08-19,CITADEL SECURITIES LLC,12UUJYTN7D3SW8KCSG25,CITADEL SECURITIES LLC,000000000,6792991.0,PA,,USD,6792991.0,,0.683490341759,Long,RA,,CORP,,US,N,2.0,,2022Q4,,NPORT-P,N,31-DEC-2022,30-JUN-2022,19-AUG-2022,1039001,Voya Partners Inc,811-08319,5493008K4FXFGU5VMN14,7337 East Doubletree Ranch Road,Suite 100,Scottsdale,US-AZ,US,85258,1-800-992-0180,VY(R) T. ROWE PRICE DIVERSIFIED MID CAP GROWTH PORTFOLIO,S000007608,5493005RVXZ8TI0FQ471,1111742639.99,117874755.55,993867884.44,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,874713.63,,,,,,,,,,,N,77944.42,-128970464.19,2907250.31,-31042604.05,3146777.23,-78382836.16,2513551.08,0.0,-15686035.82,1348586.22,0.0,-10502320.8,4030048.18,0.0,-8499797.1,,,,,,,,,,,,,469143.0,TD PRIME SERVICES LLC,549300ZBQI1JB1844X09,1254861.11,,,,,,475957,C000020743,-10.3474903,-2.4978467,-6.9787986,,,,,,,,,,,,,
0001752724-22-183561,70690469,1641024000,2022-08-19,CITADEL LP,549300IPM6EKPVUPFL67,Citadel LP,17288XAB0,235000.0,PA,,USD,227352.0,,0.23204847046,Long,DBT,,CORP,,US,N,2.0,,2022Q4,,NPORT-P,N,31-DEC-2022,30-JUN-2022,19-AUG-2022,792359,Virtus Variable Insurance Trust,811-04642,5493003VWTC7OD2WQT04,One Financial Plaza,,Hartford,US-CT,US,06103,800-248-4790,Virtus Newfleet Multi-Sector Intermediate Bond Series,S000001950,549300JZNZ5QA71A1O24,99562407.26,1586325.13,97976082.13,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,234751.2,0.0,0.0,0.0,0.0,0.0,-2631.0,-10368.0,-13653.0,0.0,-16.0,-3438.0,-5981.0,-2942.0,N,-125426.91,-2713921.7,-505209.6,-634294.27,-480465.28,-2791627.13,1061510.32,0.0,-983145.76,910429.65,0.0,-2286102.5,714612.89,201996.89,-1345357.27,178619.0,USD,0.0,-110.0,-6003.0,-16994.0,-13850.0,0.0,-10993.0,-600251.0,-1699351.0,-1385004.0,468190.0,J.P. Morgan Securities LLC,ZBUT11V806EZRVTWT807,139530.988,,,,,,475258,C000126194,-2.3282,-0.9081,-2.8985,,,,,,,,,,,,,
0001752724-22-183821,70716972,1641024000,2022-08-19,CITADEL SECURITIES LLC,12UUJYTN7D3SW8KCSG25,CITADEL SECURITIES LLC,000000000,6065531.0,PA,,USD,6065531.0,,1.976519869422,Long,RA,,CORP,,US,N,2.0,,2022Q4,,NPORT-P,N,31-DEC-2022,30-JUN-2022,19-AUG-2022,846799,Voya BALANCED PORTFOLIO INC,811-05773,549300SR3YSJO26U8B04,7337 East Doubletree Ranch Road,Suite 100,Scottsdale,US-AZ,US,85258,1-800-992-0180,VOYA BALANCED PORTFOLIO,S000008663,PX3K2LVY4N2W4J8E8Q69,395893457.62,89014124.21,306879333.41,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,584403.06,9557014.72,0.0,2504534.74,5068.0,560.0,4831.0,11524.0,23325.0,0.0,53.0,1530.0,2734.0,683.0,N,57463.6,-24581268.77,723397.92,26711.66,-2900622.41,-18335877.41,224566.31,0.0,-2934843.87,131891.19,46066808.72,-2393546.31,254174.18,0.0,-3005034.76,178663.0,USD,162.0,5210.0,13386.0,23799.0,18410.0,16199.0,521040.0,1338577.0,2379884.0,1841025.0,468511.0,NATIONAL BANK OF CANADA FINANCIAL INC,549300K66TF1ST7A3V76,81604.29,,,,,,475643,C000028776,-6.8090017,0.3778899,-6.0562365,,,,,,,,,,,,,
0001752724-22-183828,70727724,1641024000,2022-08-19,CITADEL SECURITIES LLC,12UUJYTN7D3SW8KCSG25,CITADEL SECURITIES LLC,000000000,6893617.0,PA,,USD,6893617.0,,0.258554494267,Long,RA,,CORP,,US,N,2.0,,2022Q4,,NPORT-P,N,31-DEC-2022,30-JUN-2022,19-AUG-2022,2646,Voya Intermediate Bond Portfolio,811-02361,GP0L16R6Y5YV83C5QZ60,7337 East Doubletree Ranch Road,Suite 100,Scottsdale,US-AZ,US,85258,1-800-992-0180,VOYA INTERMEDIATE BOND PORTFOLIO,S000008760,GP0L16R6Y5YV83C5QZ60,3135755180.86,469540841.97,2666214338.89,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,8136670.36,336411371.19,0.0,10490082.18,225678.0,21219.0,149285.0,366487.0,608749.0,23.0,-3202.0,66703.0,88639.0,43067.0,N,-22042036.97,-94809749.4,-28702415.37,22628132.69,-10017609.17,-58480575.88,27637131.06,5590306.5,-31541095.74,4954902.34,5240508.22,-37234445.98,4700846.87,6332933.53,-36189209.53,178670.0,USD,6703.0,151762.0,395330.0,719177.0,550084.0,670297.0,15176151.0,39533024.0,71917742.0,55008384.0,468600.0,CIBC World Markets INC,549300TDJKVQJ41VN031,1823783.258385,,,,,,475674,C000023849,-4.0798843,-0.2405326,-2.1132586,,,,,,,,,,,,,
